work_id,title,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits
9094798,"""Visions and Voices"" Drabbles",General Audiences,"F/M, Other",Star Wars: Rebels,"Ezra Bridger/Sabine Wren, Space Family (Star Wars Rebels), Ezra Bridger & Kanan Jarrus, Ezra Bridger & Hera Syndulla, Ezra Bridger & Sabine Wren, Kanan Jarrus & Sabine Wren, Garazeb ""Zeb"" Orrelios & Hera Syndulla","Hera Syndulla, Ezra Bridger, Sabine Wren, Kanan Jarrus, Garazeb ""Zeb"" Orrelios",,English,2016-12-28,Completed,2016-12-28,3122,1/1,2,38,3,1491
12872139,dashing through the snow,General Audiences,Gen,Star Wars: Rebels,Space Family (Star Wars Rebels),"Ezra Bridger, Sabine Wren, Garazeb ""Zeb"" Orrelios, Hera Syndulla, Kanan Jarrus","Skiing, Fluff, ultra dad kanan, Sibling Bonding, can i call them siblings?, I'm going to, space mom hera and her worried husband kanan and their dorky teens, Hot Chocolate, Family Bonding, Cuddling & Snuggling, ac2017, adventchallenge",English,2017-12-02,Completed,2017-12-02,833,1/1,4,38,4,571
16474322,A Higher Purpose,General Audiences,,Star Wars: Rebels,"Kanan Jarrus/Hera Syndulla, Ezra Bridger & Kanan Jarrus, Caleb Dume & Depa Billaba","Kanan Jarrus, Caleb Dume, Depa Billaba, Hera Syndulla, Ezra Bridger","Whumptober, Self-Sacrifice, veeeery slightly AU, A New Dawn, The Last Padawan, Jedi Knight, Angst, Feels, Oneshot",English,2018-10-31,Completed,2018-10-31,1740,1/1,5,38,4,427
6596887,A Nonlinear Romance,Teen And Up Audiences,F/F,Star Wars: Rebels,Ketsu Onyo/Sabine Wren,"Sabine Wren, Ketsu Onyo","Femslash, Character Study, Non-Linear Narrative, building a snowman, I imply that they might have had the sexy times, but you never actually see the sexy times, and it's implied so lightly that they might not have done the sexy times, so i don't feel as though this warrants an underage warning, The Mandalorian Lesbians, Mandalorian Culture",English,2016-04-19,Completed,2016-04-19,6311,1/1,8,38,8,529
21221564,Between the Seams,Teen And Up Audiences,M/M,"Star Wars - All Media Types, Star Wars: Rebels, Star Wars: Thrawn Series - Timothy Zahn (2017)","Thrawn | Mitth'raw'nuruodo & Ezra Bridger, Thrawn | Mitth'raw'nuruodo/Eli Vanto","Ezra Bridger, Thrawn | Mitth'raw'nuruodo, Eli Vanto, Thrass | Mitth'ras'safis, Original Alien Characters, Pik (Star Wars), Waffle (Star Wars)","the adventures of thrawn and ezra in hyperspace, Reluctant Teamwork, Survival, Fatherly Instincts Activated, they have such an interesting dynamic, long hair!thrawn, Badass Eli Vanto, feat. Star Wars EU monsters, Dimension between time and space, time lapse, the galaxy is full of unknown horrors, Grand Admiral Troll, let's just pretend rebels!thrawn was characterised more like book Thrawn, Pining, So much of Pining, (I'm talking about Thranto just so you know), Ezra can get under Thrawn's skin like no one else, also Ezra is the feral cat that Thrawn and the Deathtroopers adopt, Eli thinks Ezra is precious and will protect him, Ezra thinks Eli is precious and will protect him, I'm probably not making this sound as angsty as it is, okay, Angst, Adventure, survival fic",English,2019-10-29,Updated,2019-10-29,3358,1/?,13,38,2,238
13375749,[podfic] Not The Fall,Teen And Up Audiences,M/M,"Star Wars - All Media Types, Star Wars: Rebels","Alexsandr Kallus/Garazeb ""Zeb"" Orrelios","Alexsandr Kallus, Garazeb ""Zeb"" Orrelios","Podfic, Post-Finale, Future Fic, Sparring, Fighting, Joyful, Complicated Relationships, Friendship/Love, ITPE 2017, Audio Format: MP3, Audio Format: M4B",English,2018-01-14,Completed,2018-01-14,45,1/1,2,38,1,363
14210085,"To Sleep, Perchance to Dream",Teen And Up Audiences,F/M,Star Wars: Rebels,Kanan Jarrus/Hera Syndulla,"Hera Syndulla, Kanan Jarrus, Jacen Syndulla","Angst, Implied/Referenced Character Death, Love, Grief/Mourning, Coping",English,2018-04-04,Completed,2018-04-04,885,1/1,4,38,1,268
10128338,Caf Run,General Audiences,F/M,Star Wars: Rebels,Ezra Bridger/Sabine Wren,"Ezra Bridger, Sabine Wren","Friendship, Hurt/Comfort, Humor",English,2016-11-02,Completed,2016-11-02,1611,1/1,1,38,6,790
17652998,And if you're evil I'll forgive you by and by,Teen And Up Audiences,Gen,Star Wars: Rebels,C1-10P | Chopper & Jacen Syndulla,"C1-10P | Chopper, Jacen Syndulla, Hera Syndulla","Sibling Rivalry, Homicidal Droids, Kid Fic, Minor Character Death, Treat",English,2019-02-15,Completed,2019-02-15,2504,1/1,6,38,2,214
18336278,and the curtain falls,General Audiences,Gen,"Star Wars: The Clone Wars (2008) - All Media Types, Star Wars - All Media Types, Star Wars: Rebels",Anakin Skywalker & Ahsoka Tano,"Anakin Skywalker, Ahsoka Tano, Anakin Skywalker | Darth Vader","Episode: s02e22 Twilight of the Apprentice Part 2, Canon Compliant, i think, Vader POV, Angst",English,2019-04-03,Completed,2019-04-03,825,1/1,1,38,5,381
10024301,Stress Relief,Teen And Up Audiences,Gen,Star Wars: Rebels,Kanan Jarrus/Hera Syndulla,"Ezra Bridger, Sabine Wren, Garazeb ""Zeb"" Orrelios","Implied Relationships, Implied/Referenced Sex, Ezra is a precious nugget, Early in Canon, Drabble and a Half",English,2017-02-28,Completed,2017-02-28,150,1/1,6,38,1,893
5733028,Making a Connection,General Audiences,,Star Wars: Rebels,,"Ezra Bridger, Hera Syndulla, Kanan Jarrus","Lothal, Warm and Fuzzy Feelings, Lothcat",English,2016-01-16,Completed,2016-01-16,817,1/1,null,38,4,622
12916434,"all is calm, all is bright",General Audiences,F/M,Star Wars: Rebels,Kanan Jarrus/Hera Syndulla,"Ezra Bridger, mentions other ghost crew","kanera baby!, ultra dad kanan, i think i'm gonna make that my tag for him, ultra space dad kanan, Father-Daughter Relationship, Family Bonding, Parenting Woes, Space family, Mostly Fluff, Some angst, The Force, ac2017, adventchallenge, Fluff and Angst, Bittersweet, Blind Kanan Jarrus, Baby",English,2017-12-07,Completed,2017-12-07,1505,1/1,null,38,2,533
10327208,The Jedi and Temptation's Gift,General Audiences,Gen,Star Wars: Rebels,,"Kanan Jarrus, Sabine Wren, Hera Syndulla, Garazeb ""Zeb"" Orrelios","Romantic Tension, struggling with feelings, Humour",English,2017-03-16,Completed,2017-03-16,4683,1/1,2,39,6,501
18400337,Some names will always taste bitter,General Audiences,F/M,Star Wars: Rebels,CT-7567 | Rex/Ahsoka Tano,"Ahsoka Tano, CT-7567 | Rex, Hera Syndulla, Sabine Wren, Garazeb ""Zeb"" Orrelios","Reunions, Canon Compliant, Missing Scene, Getting Together",English,2019-04-08,Completed,2019-04-08,1498,1/1,2,38,4,429
12443187,Don't Cry,Explicit,M/M,Star Wars Rebels,Alexsandr Kallus/Thrawn | Mitth'raw'nuruodo,"Thrawn | Mitth'raw'nuruodo, Alexsandr Kallus, Garazeb ""Zeb"" Orrelios","Gay Sex, Anal Sex, Oral Sex, Kissing, Nudity, Pain, Hurt/Comfort, Emotional Hurt/Comfort, Emotional Manipulation, Torture, Blood, Violence, Swearing, Tears, Post-Episode: s03e21-22 Zero Hour, Sadism, Rape",English,2017-10-21,Completed,2017-10-21,6076,1/1,3,38,3,1626
15596415,Runnin' Home to You,Teen And Up Audiences,F/M,Star Wars: Rebels,"Ezra Bridger/Sabine Wren, Ezra Bridger & Hera Syndulla, Jacen Syndulla & Ezra Bridger","Ezra Bridger, Sabine Wren, Hera Syndulla, Jacen Syndulla","AU, alternative ending, because they could have done something with those final scenes, SWR, season 4, Romantic Fluff, Family Fluff, Sabezra - Freeform",English,2018-08-07,Updated,2019-01-26,39188,14/?,5,38,3,1553
14204577,Burning Questions,General Audiences,Other,"Star Wars - All Media Types, Star Wars: The Clone Wars (2008) - All Media Types, Star Wars: Rebels",,"Ahsoka Tano, Barriss Offee, Kanan Jarrus","Alternate Universe - Canon Divergence, Past Relationship(s), Redemption, Non-Speaking Maz Kanata Cameo",English,2018-04-04,Completed,2018-04-04,1387,1/1,8,38,9,355
13610781,Pretending,Teen And Up Audiences,F/M,Star Wars: Rebels,Kanan Jarrus & Hera Syndulla,"Kanan Jarrus, Hera Syndulla",,English,2018-02-08,Completed,2018-02-08,1193,1/1,2,38,4,220
14409600,Blindness,Mature,F/M,"Star Wars: Rebels, Star Wars - All Media Types",Kanan Jarrus/Hera Syndulla,"Kanan Jarrus, Hera Syndulla","Spoilers, Angst",English,2018-04-23,Completed,2018-04-23,2306,1/1,6,38,3,295
13210923,He Started It,General Audiences,Gen,Star Wars: Rebels,Kanan Jarrus & Hera Syndulla,"Kanan Jarrus, Hera Syndulla, Garazeb ""Zeb"" Orrelios",,English,2017-12-31,Completed,2017-12-31,3148,1/1,6,38,3,216
9667100,Just another day in this eternity we call living,Teen And Up Audiences,M/M,"Star Wars - All Media Types, Star Wars: The Clone Wars (2008) - All Media Types, Star Wars Rebels: Servants of the Empire - Jason Fry, Star Wars Episode I: The Phantom Menace",Obi-Wan Kenobi/Darth Maul,"Obi-Wan Kenobi, Darth Maul, Beru Whitesun, Owen Lars","Angst, this is a ficlet, but it will hurt you, like seriously, its so sad I'm sorry in advance",English,2017-02-12,Completed,2017-02-12,767,1/1,5,37,null,632
9288440,Metal and Skin,General Audiences,F/M,Star Wars: Rebels,"Ezra Bridger & Sabine Wren, Ezra Bridger/Sabine Wren","Ezra Bridger, Sabine Wren","written before ""visions and voices"", but vaguely using elements from it, Loss of Limbs, it is Star Wars, afterall, Coping",English,2017-01-11,Completed,2017-01-11,749,1/1,3,37,4,1337
13485345,this awful energy,General Audiences,Gen,"Star Wars - All Media Types, Star Wars: Rebels, Star Wars Original Trilogy",Leia Organa & Ahsoka Tano,"Ahsoka Tano, Leia Organa","Leia Organa's Anger Issues, Alternate Universe - Canon Divergence, Twinswap, Jedi Leia Organa, Sparring, local farmgirl is pissed at the empire, Community: ladiesbingo, Podfic Available",English,2018-01-27,Completed,2018-01-27,670,1/1,4,37,3,441
16628447,Heron Rising,Explicit,M/M,"Star Wars: Rebels, Star Wars: Thrawn Series - Timothy Zahn (2017)",Thrawn | Mitth'raw'nuruodo/Kanan Jarrus,"Kanan Jarrus, Thrawn | Mitth'raw'nuruodo","Porn With Plot, Porn with Feelings, Tentacles, Consentacles, First Time, Masturbation",English,2018-11-15,Completed,2018-11-15,4065,1/1,10,37,4,543
11184777,Let Me Entertain You,Explicit,M/M,"Star Wars - All Media Types, Star Wars: Rebels","Kallus|ISB-021/Davits Draven, Kallus | ISB-021 & Garazeb ""Zeb"" Orrelios","Kallus | ISB-021, Davits Draven, Garazeb ""Zeb"" Orrelios","Fraternization, Voyeurism, Masturbation, Masturbating for an audience, Look Ma No Hands, Cum Play, Oral Sex, D/s elements, Power Imbalance, Cuddling & Crying, Crack Treated Seriously",English,2017-06-13,Completed,2017-06-13,6558,1/1,17,37,2,799
6130576,You're Finding Things That You Didn't Know,Teen And Up Audiences,"F/M, F/F, M/M",Star Wars Rebels,"Kanan Jarrus & Hera Syndulla, Ketsu Onyo & Sabine Wren, Jai Kell/Male OC","Ezra Bridger, Kanan Jarrus, Hera Syndulla, Sabine Wren, Garazeb ""Zeb"" Orrelios, C1-10P | Chopper, Ketsu Onyo, Cham Syndulla, Breha Organa, Zare Leonis, Ahsoka Tano, Jai Kell","Alternate Universe - Real World, Bonding, Fluff, Allergic reaction, some ptsd, LGBT characters, Kanan is such a space dad, Hera is such a space mom, Cute Animals, Birthdays, ezra is a book worm and a nerd, Tutoring, Math, Pan Character, Pansexual Character, Trans Character, Trans Male Character, pansexual Jai, trans male OC, Minor Swearing, sexuality and gender idenity talk, lgbt+ talk, m/f pairing, F/F pairing (pretty minor ), M/M Pairing",English,2016-02-29,Updated,2016-12-20,22969,15/?,5,37,2,1096
12739911,Not As You Remember,Teen And Up Audiences,Gen,"Star Wars: Rebels, Star Wars - All Media Types, Star Wars: Rebellion Era - All Media Types",Alrich Wren/Ursa Wren,"Ursa Wren, Sabine Wren, Alrich Wren, Tristan Wren","POV Female Character, Bechdel Test Pass, Mother-Daughter Relationship, Krownest, Mandalorian Culture, Worldbuilding, Introspection, Background Het, Lack of Communication, Canon Speculation, Gap Filler, Awkward Conversations, Meet Ursa Wren and her aversion to opening up emotionally",English,2017-11-15,Completed,2017-11-15,6861,1/1,1,37,5,555
21333730,The Flame of Rebellion,Teen And Up Audiences,M/M,"Star Wars: Thrawn Series - Timothy Zahn (2017), Star Wars - All Media Types, Star Wars: Rebels",Thrawn | Mitth'raw'nuruodo/Eli Vanto,"Thrawn | Mitth'raw'nuruodo, Eli Vanto, Hera Syndulla, Ezra Bridger, Sabine Wren","Rebel AU, takes place before Batonn, Established Relationship",English,2019-11-06,Completed,2019-11-06,5582,1/1,21,37,8,331
6254950,No Tomorrow,General Audiences,F/M,Star Wars: Rebels,Kanan Jarrus & Hera Syndulla,"Kanan Jarrus, Hera Syndulla",,English,2016-03-15,Completed,2016-03-15,1055,1/1,null,37,1,350
12576788,Deep Water,General Audiences,F/M,"Star Wars: Rebels, Star Wars: A New Dawn - John Jackson Miller",Kanan Jarrus/Hera Syndulla,"Kanan Jarrus, Hera Syndulla","Developing Relationship, Pre-Relationship, Fluff and Smut, kanera - Freeform, Working Out My Feelings Through Fic",English,2017-10-31,Updated,2017-10-31,2959,1/?,4,37,2,547
14803445,Caf Break,General Audiences,Gen,Star Wars: Rebels,Kanan Jarrus & Hera Syndulla,"Kanan Jarrus, Hera Syndulla, Sabine Wren, Ezra Bridger, Garazeb ""Zeb"" Orrelios","Family Fluff, Humor, Fluff without Plot",English,2018-05-30,Completed,2018-05-30,3302,1/1,7,37,5,250
6359926,sciamachy,Teen And Up Audiences,Gen,Star Wars: Rebels,,"Sabine Wren, Hera Syndulla, Kanan Jarrus","Additional Warnings Apply, Cutting, Inner Dialogue, Canon Compliant",English,2016-03-26,Completed,2016-03-26,1416,1/1,3,37,4,409
13402263,Ahsoka's Fall,Teen And Up Audiences,Gen,"Star Wars - All Media Types, Star Wars: Rebels, Star Wars Episode IV: A New Hope, Star Wars: The Clone Wars (2008) - All Media Types, Star Wars Legends - All Media Types",,"Ahsoka Tano, Darth Vader, Darth Maul, Luke Skywalker, Leia Organa, Han Solo, Obi-Wan Kenobi, Ezra Bridger, Hera Syndulla, Kanan Jarrus, Garazeb ""Zeb"" Orrelios, Sabine Wren, Mara Jade, Nightsister(s)",lololooollll i lowkey hate this now but okay I'm gonna continue it,English,2018-01-17,Updated,2019-03-10,7748,6/?,16,37,4,1377
18747529,You Never Stopped Being Mine,Mature,M/M,"Star Wars - All Media Types, Star Wars: Rebels, Star Wars Original Trilogy","Alexsandr Kallus/Garazeb ""Zeb"" Orrelios, Alexsandr Kallus & Garazeb ""Zeb"" Orrelios","Garazeb ""Zeb"" Orrelios, Alexsandr Kallus, Chopper (Star Wars), C1-10P | Chopper","Smut, Sex, Rough Sex, Oral Sex, Anal Sex, Gay Sex, Gay, Boys Kissing, Reunion Sex, Romance, pretty much pure smut, its what the people want",English,2019-05-07,Completed,2019-05-07,1252,1/1,1,37,5,904
13758933,This is not the end.,General Audiences,,Star Wars: Rebels,,"Ezra Bridger, Kanan Jarrus","Grief/Mourning, The Force",English,2018-02-21,Completed,2018-02-21,1181,1/1,1,37,2,324
15065231,Vigil of Malachor,Teen And Up Audiences,,"Star Wars: Rebels, Star Wars: The Clone Wars (2008) - All Media Types, Star Wars - All Media Types",,"Ahsoka Tano, Yoda (Star Wars), Obi-Wan Kenobi, Darth Maul","Canon Compliant, Reconciliation, Forgiveness, Heroine's Journey, Mysticism",English,2018-06-26,Completed,2018-06-26,8995,1/1,2,37,8,386
11161467,Peach Yogurt,Mature,M/M,"Star Wars: Thrawn - Timothy Zahn, Star Wars: Rebels, Star Wars - All Media Types","Yogar Lyste/Eli Vanto, Thrawn | Mitth'raw'nuruodo/Maximilian Veers, (Thrawn x Veers mentioned only), SupplyCowboy, BlueberryCoconut","Yogar Lyste, Eli Vanto, Thrawn | Mitth'raw'nuruodo, Maximilian Veers, (Thrawn and Veers mentioned only)","Food Kink, Foreplay, Blow Jobs, Hand Jobs, Nipple Licking, Fluff and Smut, Porn with Feelings, SupplyCowboy - Freeform, Fanart",English,2017-06-10,Completed,2017-06-10,4558,1/1,9,37,5,574
16237532,Where You Are Meant to Be,General Audiences,Gen,"Star Wars: Rebels, Star Wars - All Media Types",,"Ezra Bridger, Kanan Jarrus, Hera Syndulla, Garazeb ""Zeb"" Orrelios","Hurt/Comfort, Fever, Sick Ezra Bridger, Kanan and Hera love this boy so much, Whumptober 2018, Don't copy to another site",English,2018-10-08,Completed,2018-10-08,2067,1/1,4,37,3,624
19170541,Blaster Bolts and Banter,General Audiences,,"Star Wars - All Media Types, Star Wars: Rebels",,"Kanan Jarrus, Garazeb ""Zeb"" Orrelios","Pre-Star Wars: Rebels, some bro bonding time, bashing bucketheads, And a bit of humor, commission",English,2019-06-11,Completed,2019-06-11,1533,1/1,4,37,1,137
13941537,We'll Find Trouble (When the Rain Comes),General Audiences,Gen,"Star Wars: Rebels, Star Wars - All Media Types","Jacen Syndulla & Poe Dameron, Jacen Syndulla & Original Characters","Jacen Syndulla, Poe Dameron, Original Female Characters, Hera Syndulla","Fluff, Alternate Universe - Teenagers, Post-Canon, Best Friends",English,2018-03-12,Completed,2018-03-12,574,1/1,10,37,1,338
8180018,"""Steps Into Shadow"" Drabbles",General Audiences,Multi,Star Wars: Rebels,"Kanan Jarrus/Hera Syndulla, Ezra Bridger/Sabine Wren, Ezra Bridger & Sabine Wren, Space Family (Star Wars Rebels)","Ezra Bridger, Kanan Jarrus, Hera Syndulla, Garazeb ""Zeb"" Orrelios, Sabine Wren",,English,2016-10-01,Completed,2016-10-01,1973,1/1,4,37,1,1337
13567407,A Long Night,Teen And Up Audiences,Gen,Star Wars: Rebels,,"Kanan Jarrus, Sabine Wren",,English,2018-02-04,Completed,2018-02-04,1913,1/1,3,37,3,224
6862588,Shadows of Remembrance,Teen And Up Audiences,,"Star Wars - All Media Types, Star Wars: Rebellion Era - All Media Types, Star Wars: Rebels, Star Wars: The Clone Wars (2008) - All Media Types",Lux Bonteri/Ahsoka Tano,"Ahsoka Tano, Lux Bonteri, CT-7567 | Rex, Anakin Skywalker | Darth Vader, Cikatro Vizago","Rebellion, Post-Star Wars: The Clone Wars, Pre-Star Wars: Rebels, ahsoka lives, what happened to Ahsoka, Too many characters, BUT I LOVE THEM, Let's explore the galaxy",English,2016-05-15,Updated,2017-09-05,103105,47/?,2,37,9,1911
15902307,Your Reputation Precedes You,General Audiences,Gen,"Star Wars: The Clone Wars (2008) - All Media Types, Star Wars: Rebels, Star Wars - All Media Types",Katooni & Hondo Ohnaka,"Cikatro Vizago, Katooni (Star Wars), Hondo Ohnaka, Ezra Bridger",Celebrate-the-clone-wars writing Wednesday,English,2018-09-05,Completed,2018-09-05,844,1/1,null,37,9,327
18187826,"White Fur, Blue Eyes",General Audiences,Gen,"Star Wars: Rebels, Star Wars - All Media Types",,"Ezra Bridger, Thrawn | Mitth'raw'nuruodo, Karyn Faro, Gilad Pellaeon, Sabine Wren, Ahsoka Tano, White Loth-Cat","Fluff and Angst, Action/Adventure, Implied/Referenced Character Death",English,2019-03-21,Completed,2019-03-21,10757,1/1,3,37,9,367
4740113,Tua/Inquisitor: Complications,General Audiences,F/M,"Star Wars - All Media Types, Star Wars: Rebels, Star Wars: Rise of Empire Era - All Media Types",The Inquisitor & Maketh Tua,"Maketh Tua, The Inquisitor (Star Wars Rebels), Male Sith Inquisitor, Bail Organa, Kallus | ISB-021, Arihnda Pryce","Sith, Sith Shenanigans, Rebels, Star Wars References, Alternate Universe - Star Wars Setting, Falling In Love",English,2015-09-06,Completed,2015-09-06,5474,1/1,4,37,1,660
14488320,[podfic] slowly at light speed,General Audiences,F/M,"Star Wars - All Media Types, Star Wars: Rebels",Kanan Jarrus/Hera Syndulla,"Hera Syndulla, Kanan Jarrus, Ezra Bridger, Sabine Wren, Garazeb ""Zeb"" Orrelios","Podfic, Fluff, Slice of Life, SO MUCH FLUFF, in between missions, Team as Family",English,2018-04-30,Completed,2018-04-30,38,1/1,2,37,1,216
12161856,The Scars That Come At Night,Teen And Up Audiences,,Star Wars: Rebels,,"Ezra Bridger, Garazeb ""Zeb"" Orrelios","Hurt/Comfort, emotional scars, Nightmares, Friendship, shoulder-to-cry-on, emotional Ezra, reminiscent Zeb, ""battle"" scars",English,2017-09-22,Completed,2017-09-22,891,1/1,1,37,6,386
